scope,method_code,method_name,asin,status,status_reason,sample_count,mad,poa,mae,wape,bias
day_pbf_3,M05,Linear Approximation,B0FG88ZKR1,success,,3,2.666667,150.0,2.666667,2.0,0.5
day_pbf_3,M05,Linear Approximation,B0FG8CKTG9,success,,3,1.333333,128.571429,1.333333,0.571429,0.285714
day_pbf_3,M05,Linear Approximation,B0FHV8LP6S,success,,3,0.166667,0.0,0.166667,0.0,0.0
day_pbf_3,M05,Linear Approximation,B0FHVLLTF6,success,,3,2.0,125.0,2.0,1.5,0.25
day_pbf_3,M05,Linear Approximation,B0FHVT4MNF,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M05,Linear Approximation,B0FJFNH72W,success,,3,2.0,100.0,2.0,1.5,0.0
day_pbf_3,M05,Linear Approximation,B0FL7P8Q9L,success,,3,0.833333,0.0,0.833333,0.0,0.0
day_pbf_3,M05,Linear Approximation,B0FLJSHSFS,success,,3,5.333333,125.0,5.333333,2.0,0.25
day_pbf_3,M05,Linear Approximation,B0FLJZZWLZ,success,,3,2.0,200.0,2.0,1.0,1.0
day_pbf_3,M05,Linear Approximation,B0FMDX4JNH,success,,3,0.833333,150.0,0.833333,2.5,0.5
day_pbf_3,M05,Linear Approximation,B0FN3GPQPP,success,,3,1.5,350.0,1.5,4.5,2.5
day_pbf_3,M05,Linear Approximation,B0FNM7DK96,success,,3,5.833333,103.333333,5.833333,1.166667,0.033333
day_pbf_3,M05,Linear Approximation,B0FNRM3Z2W,success,,3,2.166667,225.0,2.166667,3.25,1.25
day_pbf_3,M05,Linear Approximation,B0FNRNDRSN,success,,3,6.833333,175.0,6.833333,1.138889,0.75
day_pbf_3,M05,Linear Approximation,B0FP93ZF8L,success,,3,5.333333,127.272727,5.333333,1.454545,0.272727
day_pbf_3,M05,Linear Approximation,B0FP94W8PZ,success,,3,9.833333,123.333333,9.833333,1.966667,0.233333
day_pbf_3,M05,Linear Approximation,B0FPRBWP9V,success,,3,1.833333,237.5,1.833333,1.375,1.375
day_pbf_3,M05,Linear Approximation,B0FRDKYSB6,success,,3,1.333333,166.666667,1.333333,1.333333,0.666667
day_pbf_3,M05,Linear Approximation,B0FRFFPLG7,success,,3,5.0,155.555556,5.0,1.666667,0.555556
day_pbf_3,M05,Linear Approximation,B0FVKMRJTQ,success,,3,1.0,100.0,1.0,3.0,0.0
day_pbf_3,M05,Linear Approximation,B0FXL8R4RS,success,,3,2.333333,100.0,2.333333,1.4,0.0
day_pbf_3,M05,Linear Approximation,B0FXL96HWM,success,,3,2.666667,140.0,2.666667,1.6,0.4
day_pbf_3,M05,Linear Approximation,B0G3PMF8HY,success,,3,2.833333,87.5,2.833333,2.125,-0.125
day_pbf_3,M06,Least Square Regression,B09L62YVGX,success,,3,5.666667,168.0,5.666667,0.68,0.68
day_pbf_3,M06,Least Square Regression,B09RV49DW5,success,,3,2.222222,126.66666,2.222222,1.333333,0.266667
day_pbf_3,M06,Least Square Regression,B09RVVQWD2,success,,3,2.555555,194.444433,2.555555,1.277778,0.944444
day_pbf_3,M06,Least Square Regression,B0B18XTX3L,success,,3,18.444445,182.142857,18.444445,0.988095,0.821429
day_pbf_3,M06,Least Square Regression,B0B1C64GGG,success,,3,0.555556,0.0,0.555556,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0B8MWQZ1T,success,,3,5.555556,214.285721,5.555556,1.190476,1.142857
day_pbf_3,M06,Least Square Regression,B0B8MZZ37D,success,,3,27.888889,160.119048,27.888889,1.494048,0.60119
day_pbf_3,M06,Least Square Regression,B0B9GN2P4L,success,,3,2.0,133.33335,2.0,1.5,0.333333
day_pbf_3,M06,Least Square Regression,B0B9RY9YMC,success,,3,8.666667,152.991451,8.666667,0.666667,0.529915
day_pbf_3,M06,Least Square Regression,B0B9Y3YL58,success,,3,0.777778,133.3333,0.777778,2.333333,0.333333
day_pbf_3,M06,Least Square Regression,B0B9Y4DL4B,success,,3,1.444444,111.1111,1.444444,1.444444,0.111111
day_pbf_3,M06,Least Square Regression,B0BG89GBDF,success,,3,3.666667,140.740733,3.666667,1.222222,0.407407
day_pbf_3,M06,Least Square Regression,B0BGHMLJYD,success,,3,1.333333,100.0,1.333333,4.0,0.0
day_pbf_3,M06,Least Square Regression,B0BJ1JKY1T,success,,3,2.666667,166.666667,2.666667,2.666667,0.666667
day_pbf_3,M06,Least Square Regression,B0BJ1JW6PY,success,,3,1.444444,111.1111,1.444444,1.444444,0.111111
day_pbf_3,M06,Least Square Regression,B0BJ1NZV67,success,,3,3.555555,122.222222,3.555555,1.185185,0.222222
day_pbf_3,M06,Least Square Regression,B0BZYCBP3C,success,,3,16.666667,159.090909,16.666667,1.136364,0.590909
day_pbf_3,M06,Least Square Regression,B0BZYD5VVL,success,,3,4.0,194.44445,4.0,1.0,0.944445
day_pbf_3,M06,Least Square Regression,B0C1G82F7Z,success,,3,2.555555,216.6667,2.555555,3.833333,1.166667
day_pbf_3,M06,Least Square Regression,B0C1GNZHF7,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0C4XXMZVZ,success,,3,9.333333,116.666669,9.333333,1.75,0.166667
day_pbf_3,M06,Least Square Regression,B0C9GP9ZYC,success,,3,5.0,54.7619,5.0,1.071429,-0.452381
day_pbf_3,M06,Least Square Regression,B0CDWJS9J6,success,,3,2.0,277.777767,2.0,2.0,1.777778
day_pbf_3,M06,Least Square Regression,B0CDWL5QCF,success,,3,3.0,127.777767,3.0,1.5,0.277778
day_pbf_3,M06,Least Square Regression,B0CG5X113C,success,,3,0.333333,0.0,0.333333,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0CGL9G1S7,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0CH2TV8FC,success,,3,10.333333,141.176471,10.333333,0.607843,0.411765
day_pbf_3,M06,Least Square Regression,B0CHMCHP2W,success,,3,6.666667,152.631579,6.666667,1.052632,0.526316
day_pbf_3,M06,Least Square Regression,B0CJLR2RRC,success,,3,2.777778,125.490194,2.777778,0.490196,0.254902
day_pbf_3,M06,Least Square Regression,B0CNC1P8D7,success,,3,5.222222,164.102562,5.222222,1.205128,0.641026
day_pbf_3,M06,Least Square Regression,B0CNKHTGHX,success,,3,0.666666,199.99995,0.666666,1.0,1.0
day_pbf_3,M06,Least Square Regression,B0CNQR8JS1,success,,3,3.111111,171.794869,3.111111,0.717949,0.717949
day_pbf_3,M06,Least Square Regression,B0CNQSGKD3,success,,3,3.333333,77.777767,3.333333,1.666667,-0.222222
day_pbf_3,M06,Least Square Regression,B0CNQVNDVZ,success,,3,0.333333,0.0,0.333333,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0CPPGCN8X,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0CQP4SZWF,success,,3,1.333333,211.1111,1.333333,1.333333,1.111111
day_pbf_3,M06,Least Square Regression,B0CRH28P3Z,success,,3,3.666667,133.333343,3.666667,1.571429,0.333333
day_pbf_3,M06,Least Square Regression,B0CWL5CY6S,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0CWLBNHQJ,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0CYSWN5DJ,success,,3,2.222222,216.666675,2.222222,1.666667,1.166667
day_pbf_3,M06,Least Square Regression,B0CYSZBGQZ,success,,3,0.666666,199.99995,0.666666,1.0,1.0
day_pbf_3,M06,Least Square Regression,B0CZ6X8KKY,success,,3,1.0,133.3334,1.0,3.0,0.333334
day_pbf_3,M06,Least Square Regression,B0D1K7KT6S,success,,3,2.777778,266.6667,2.777778,8.333333,1.666667
day_pbf_3,M06,Least Square Regression,B0D1TMJ778,success,,3,2.777778,142.857143,2.777778,1.190476,0.428571
day_pbf_3,M06,Least Square Regression,B0D1TQ9SX3,success,,3,3.222222,146.66666,3.222222,1.933333,0.466667
day_pbf_3,M06,Least Square Regression,B0D1TST78J,success,,3,2.666667,211.111133,2.666667,2.666667,1.111111
day_pbf_3,M06,Least Square Regression,B0D1TVCZ1B,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0D41179DF,success,,3,1.0,250.0,1.0,1.5,1.5
day_pbf_3,M06,Least Square Regression,B0D6YW956F,success,,3,2.666667,233.333333,2.666667,1.333333,1.333333
day_pbf_3,M06,Least Square Regression,B0D6Z39PJ9,success,,3,3.666667,153.846154,3.666667,0.846154,0.538462
day_pbf_3,M06,Least Square Regression,B0D7VK61PM,success,,3,1.222222,0.0,1.222222,3.666666,-1.0
day_pbf_3,M06,Least Square Regression,B0D8HSZ3HG,success,,3,7.0,128.735634,7.0,0.724138,0.287356
day_pbf_3,M06,Least Square Regression,B0D8J44SK7,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0DB26MDYC,success,,3,0.333333,150.0,0.333333,0.5,0.5
day_pbf_3,M06,Least Square Regression,B0DC5Y2CFQ,success,,3,20.555556,151.111111,20.555556,0.822222,0.511111
day_pbf_3,M06,Least Square Regression,B0DC5YLJRS,success,,3,10.777778,122.916669,10.777778,0.673611,0.229167
day_pbf_3,M06,Least Square Regression,B0DCBZNM8W,success,,3,0.888889,133.33335,0.888889,1.333333,0.333333
day_pbf_3,M06,Least Square Regression,B0DCP1XYK4,success,,3,2.333333,266.6666,2.333333,7.0,1.666666
day_pbf_3,M06,Least Square Regression,B0DCP2WVH3,success,,3,2.333333,103.703711,2.333333,0.777778,0.037037
day_pbf_3,M06,Least Square Regression,B0DCVTRSYL,success,,3,2.222222,126.66666,2.222222,1.333333,0.266667
day_pbf_3,M06,Least Square Regression,B0DCZJKKYZ,success,,3,1.444445,150.0,1.444445,2.166667,0.5
day_pbf_3,M06,Least Square Regression,B0DDXTK193,success,,3,13.333333,153.333333,13.333333,1.333333,0.533333
day_pbf_3,M06,Least Square Regression,B0DHCDYQVV,success,,3,2.555555,160.0,2.555555,1.533333,0.6
day_pbf_3,M06,Least Square Regression,B0DHTTFSQF,success,,3,2.333333,25.0,2.333333,1.75,-0.75
day_pbf_3,M06,Least Square Regression,B0DJMQ6FB4,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0DJMQX75K,success,,3,6.333334,211.764712,6.333334,1.117647,1.117647
day_pbf_3,M06,Least Square Regression,B0DK14LJ9K,success,,3,2.444445,140.0,2.444445,1.466667,0.4
day_pbf_3,M06,Least Square Regression,B0DK15J8C9,success,,3,3.222222,171.428586,3.222222,1.380952,0.714286
day_pbf_3,M06,Least Square Regression,B0DKG3TVMZ,success,,3,1.555555,66.6667,1.555555,2.333333,-0.333333
day_pbf_3,M06,Least Square Regression,B0DLNMRGYD,success,,3,1.666667,44.444467,1.666667,1.666667,-0.555555
day_pbf_3,M06,Least Square Regression,B0DM8RK8CH,success,,3,0.333333,0.0,0.333333,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0DM97W294,success,,3,2.333333,91.666675,2.333333,1.75,-0.083333
day_pbf_3,M06,Least Square Regression,B0DM98MJSS,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0DPWVZHKF,success,,3,9.666667,147.101448,9.666667,0.630435,0.471014
day_pbf_3,M06,Least Square Regression,B0DPWXX689,success,,3,8.888889,144.444444,8.888889,0.683761,0.444444
day_pbf_3,M06,Least Square Regression,B0DPYJH6WZ,success,,3,1.222222,83.33335,1.222222,1.833333,-0.166667
day_pbf_3,M06,Least Square Regression,B0DR291RSW,success,,3,0.666667,133.3333,0.666667,1.0,0.333333
day_pbf_3,M06,Least Square Regression,B0DSFP2PGQ,success,,3,1.111111,99.9999,1.111111,3.333333,-1e-06
day_pbf_3,M06,Least Square Regression,B0DSVFNL6H,success,,3,2.555556,142.857157,2.555556,1.095238,0.428572
day_pbf_3,M06,Least Square Regression,B0DT99PJPD,success,,3,2.777778,155.555567,2.777778,2.777778,0.555556
day_pbf_3,M06,Least Square Regression,B0DXFBCP4K,success,,3,12.888889,174.074074,12.888889,1.432099,0.740741
day_pbf_3,M06,Least Square Regression,B0DYV6LF8B,success,,3,7.444444,158.333335,7.444444,1.116667,0.583333
day_pbf_3,M06,Least Square Regression,B0DYV7F7FY,success,,3,11.444445,121.212121,11.444445,1.040404,0.212121
day_pbf_3,M06,Least Square Regression,B0F18RMRNM,success,,3,5.222222,164.285714,5.222222,1.119048,0.642857
day_pbf_3,M06,Least Square Regression,B0F1MXTY5G,success,,3,2.444445,122.222233,2.444445,1.222222,0.222222
day_pbf_3,M06,Least Square Regression,B0F1T6XX5W,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0F216G4LP,success,,3,1.777778,122.2222,1.777778,1.777778,0.222222
day_pbf_3,M06,Least Square Regression,B0F29BPRS9,success,,3,0.666667,100.0,0.666667,1.0,0.0
day_pbf_3,M06,Least Square Regression,B0F2FL8VTC,success,,3,4.0,129.629622,4.0,1.333333,0.296296
day_pbf_3,M06,Least Square Regression,B0F2SXBWND,success,,3,3.555556,126.66666,3.555556,2.133333,0.266667
day_pbf_3,M06,Least Square Regression,B0F387V2TP,success,,3,3.222222,191.66665,3.222222,2.416666,0.916667
day_pbf_3,M06,Least Square Regression,B0F38CVQNL,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0F48124VG,success,,3,0.888889,166.6666,0.888889,2.666666,0.666666
day_pbf_3,M06,Least Square Regression,B0F484FL35,success,,3,2.666667,128.571429,2.666667,1.142857,0.285714
day_pbf_3,M06,Least Square Regression,B0F5PM7CBH,success,,3,0.888889,166.6666,0.888889,2.666666,0.666666
day_pbf_3,M06,Least Square Regression,B0F6V5H17H,success,,3,0.777778,0.0,0.777778,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0F888CXTR,success,,3,0.666667,0.0,0.666667,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0F8Z879Y3,success,,3,0.222222,0.0,0.222222,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0F93D1V91,success,,3,4.444444,159.649121,4.444444,0.701754,0.596491
day_pbf_3,M06,Least Square Regression,B0F99LQHP9,success,,3,0.333333,150.0,0.333333,0.5,0.5
day_pbf_3,M06,Least Square Regression,B0F9YKQD75,success,,3,2.888889,55.555567,2.888889,1.444444,-0.444444
day_pbf_3,M06,Least Square Regression,B0FCSCBJGB,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0FDQS6NY4,success,,3,2.0,200.0,2.0,1.0,1.0
day_pbf_3,M06,Least Square Regression,B0FFMV6VR2,success,,3,1.111111,99.9999,1.111111,3.333333,-1e-06
day_pbf_3,M06,Least Square Regression,B0FFSZ4MGN,success,,3,0.888889,77.777767,0.888889,0.888889,-0.222222
day_pbf_3,M06,Least Square Regression,B0FG7LXJCL,success,,3,2.0,100.0,2.0,2.0,0.0
day_pbf_3,M06,Least Square Regression,B0FG7M4HR5,success,,3,3.333333,100.0,3.333333,1.666667,0.0
day_pbf_3,M06,Least Square Regression,B0FG7RTH25,success,,3,2.555555,120.0,2.555555,1.533333,0.2
day_pbf_3,M06,Least Square Regression,B0FG88HKMG,success,,3,0.555556,183.33335,0.555556,0.833333,0.833333
day_pbf_3,M06,Least Square Regression,B0FG88HSWH,success,,3,0.555556,0.0,0.555556,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0FG88ZKR1,success,,3,2.0,133.33335,2.0,1.5,0.333333
day_pbf_3,M06,Least Square Regression,B0FG8CKTG9,success,,3,1.0,142.857143,1.0,0.428571,0.428571
day_pbf_3,M06,Least Square Regression,B0FHV8LP6S,success,,3,0.222222,0.0,0.222222,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0FHVLLTF6,success,,3,2.333333,108.33335,2.333333,1.75,0.083333
day_pbf_3,M06,Least Square Regression,B0FHVT4MNF,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0FJFNH72W,success,,3,1.888889,108.333325,1.888889,1.416667,0.083333
day_pbf_3,M06,Least Square Regression,B0FL7P8Q9L,success,,3,0.888889,0.0,0.888889,0.0,0.0
day_pbf_3,M06,Least Square Regression,B0FLJSHSFS,success,,3,5.666667,120.833337,5.666667,2.125,0.208333
day_pbf_3,M06,Least Square Regression,B0FLJZZWLZ,success,,3,2.111111,205.55555,2.111111,1.055555,1.055555
day_pbf_3,M06,Least Square Regression,B0FMDX4JNH,success,,3,0.777778,133.3333,0.777778,2.333333,0.333333
day_pbf_3,M06,Least Square Regression,B0FN3GPQPP,success,,3,1.0,333.3334,1.0,3.0,2.333334
day_pbf_3,M06,Least Square Regression,B0FNM7DK96,success,,3,6.0,100.0,6.0,1.2,0.0
day_pbf_3,M06,Least Square Regression,B0FNRM3Z2W,success,,3,2.333333,250.0,2.333333,3.5,1.5
day_pbf_3,M06,Least Square Regression,B0FNRNDRSN,success,,3,7.666667,183.333333,7.666667,1.277778,0.833333
day_pbf_3,M06,Least Square Regression,B0FP93ZF8L,success,,3,5.222222,127.272727,5.222222,1.424242,0.272727
day_pbf_3,M06,Least Square Regression,B0FP94W8PZ,success,,3,9.555556,117.77778,9.555556,1.911111,0.177778
day_pbf_3,M06,Least Square Regression,B0FPRBWP9V,success,,3,1.777778,233.33335,1.777778,1.333334,1.333334
day_pbf_3,M06,Least Square Regression,B0FRDKYSB6,success,,3,1.222222,200.000033,1.222222,1.222222,1.0
day_pbf_3,M06,Least Square Regression,B0FRFFPLG7,success,,3,4.777778,148.148144,4.777778,1.592593,0.481481
day_pbf_3,M06,Least Square Regression,B0FVKMRJTQ,success,,3,1.111111,99.9999,1.111111,3.333333,-1e-06
day_pbf_3,M06,Least Square Regression,B0FXL8R4RS,success,,3,2.222222,113.33334,2.222222,1.333333,0.133333
day_pbf_3,M06,Least Square Regression,B0FXL96HWM,success,,3,2.555556,119.99998,2.555556,1.533333,0.2
day_pbf_3,M06,Least Square Regression,B0G3PMF8HY,success,,3,2.888889,83.33335,2.888889,2.166666,-0.166667
day_pbf_3,M07,Second Degree Approximation,B09L62YVGX,success,,3,14.333333,-72.0,14.333333,1.72,-1.72
day_pbf_3,M07,Second Degree Approximation,B09RV49DW5,success,,3,2.333334,-40.00002,2.333334,1.4,-1.4
day_pbf_3,M07,Second Degree Approximation,B09RVVQWD2,success,,3,9.333333,566.66665,9.333333,4.666666,4.666666
day_pbf_3,M07,Second Degree Approximation,B0B18XTX3L,success,,3,54.666667,-192.857143,54.666667,2.928571,-2.928571
day_pbf_3,M07,Second Degree Approximation,B0B1C64GGG,success,,3,1.0,0.0,1.0,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0B8MWQZ1T,success,,3,4.0,42.857143,4.0,0.857143,-0.571429
day_pbf_3,M07,Second Degree Approximation,B0B8MZZ37D,success,,3,53.333334,-185.714287,53.333334,2.857143,-2.857143
day_pbf_3,M07,Second Degree Approximation,B0B9GN2P4L,success,,3,2.666666,-99.999975,2.666666,2.0,-2.0
day_pbf_3,M07,Second Degree Approximation,B0B9RY9YMC,success,,3,9.666667,61.538462,9.666667,0.74359,-0.384615
day_pbf_3,M07,Second Degree Approximation,B0B9Y3YL58,success,,3,0.333333,0.0,0.333333,1.0,-1.0
day_pbf_3,M07,Second Degree Approximation,B0B9Y4DL4B,success,,3,1.333333,-33.3333,1.333333,1.333333,-1.333333
day_pbf_3,M07,Second Degree Approximation,B0BG89GBDF,success,,3,2.222222,77.777767,2.222222,0.740741,-0.222222
day_pbf_3,M07,Second Degree Approximation,B0BGHMLJYD,success,,3,0.444444,99.9999,0.444444,1.333333,-1e-06
day_pbf_3,M07,Second Degree Approximation,B0BJ1JKY1T,success,,3,3.0,-200.0,3.0,3.0,-3.0
day_pbf_3,M07,Second Degree Approximation,B0BJ1JW6PY,success,,3,3.333333,433.3333,3.333333,3.333333,3.333333
day_pbf_3,M07,Second Degree Approximation,B0BJ1NZV67,success,,3,1.777778,122.222233,1.777778,0.592593,0.222222
day_pbf_3,M07,Second Degree Approximation,B0BZYCBP3C,success,,3,25.0,-70.454543,25.0,1.704545,-1.704545
day_pbf_3,M07,Second Degree Approximation,B0BZYD5VVL,success,,3,15.0,-275.0,15.0,3.75,-3.75
day_pbf_3,M07,Second Degree Approximation,B0C1G82F7Z,success,,3,3.0,550.00005,3.0,4.5,4.5
day_pbf_3,M07,Second Degree Approximation,B0C1GNZHF7,success,,3,0.333333,0.0,0.333333,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0C4XXMZVZ,success,,3,4.222222,87.500006,4.222222,0.791667,-0.125
day_pbf_3,M07,Second Degree Approximation,B0C9GP9ZYC,success,,3,1.0,107.142857,1.0,0.214286,0.071429
day_pbf_3,M07,Second Degree Approximation,B0CDWJS9J6,success,,3,2.666667,-166.6667,2.666667,2.666667,-2.666667
day_pbf_3,M07,Second Degree Approximation,B0CDWL5QCF,success,,3,3.333333,-66.66665,3.333333,1.666666,-1.666666
day_pbf_3,M07,Second Degree Approximation,B0CG5X113C,success,,3,31.0,0.0,31.0,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0CGL9G1S7,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0CH2TV8FC,success,,3,16.333333,196.078429,16.333333,0.960784,0.960784
day_pbf_3,M07,Second Degree Approximation,B0CHMCHP2W,success,,3,8.0,226.315784,8.0,1.263158,1.263158
day_pbf_3,M07,Second Degree Approximation,B0CJLR2RRC,success,,3,19.0,435.294124,19.0,3.352941,3.352941
day_pbf_3,M07,Second Degree Approximation,B0CNC1P8D7,success,,3,9.666667,323.076923,9.666667,2.230769,2.230769
day_pbf_3,M07,Second Degree Approximation,B0CNKHTGHX,success,,3,4.0,700.00005,4.0,6.000001,6.000001
day_pbf_3,M07,Second Degree Approximation,B0CNQR8JS1,success,,3,8.0,284.615377,8.0,1.846154,1.846154
day_pbf_3,M07,Second Degree Approximation,B0CNQSGKD3,success,,3,2.333333,216.66665,2.333333,1.166666,1.166666
day_pbf_3,M07,Second Degree Approximation,B0CNQVNDVZ,success,,3,1.333333,0.0,1.333333,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0CPPGCN8X,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0CQP4SZWF,success,,3,1.777778,233.3333,1.777778,1.777778,1.333333
day_pbf_3,M07,Second Degree Approximation,B0CRH28P3Z,success,,3,3.111111,185.714271,3.111111,1.333333,0.857143
day_pbf_3,M07,Second Degree Approximation,B0CWL5CY6S,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0CWLBNHQJ,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0CYSWN5DJ,success,,3,2.0,249.999975,2.0,1.5,1.5
day_pbf_3,M07,Second Degree Approximation,B0CYSZBGQZ,success,,3,1.666667,-150.0,1.666667,2.5,-2.5
day_pbf_3,M07,Second Degree Approximation,B0CZ6X8KKY,success,,3,3.0,999.9999,3.0,8.999999,8.999999
day_pbf_3,M07,Second Degree Approximation,B0D1K7KT6S,success,,3,9.666667,3000.0,9.666667,29.0,29.0
day_pbf_3,M07,Second Degree Approximation,B0D1TMJ778,success,,3,3.333333,-42.857143,3.333333,1.428571,-1.428571
day_pbf_3,M07,Second Degree Approximation,B0D1TQ9SX3,success,,3,3.333334,-100.00002,3.333334,2.0,-2.0
day_pbf_3,M07,Second Degree Approximation,B0D1TST78J,success,,3,2.333333,333.3333,2.333333,2.333333,2.333333
day_pbf_3,M07,Second Degree Approximation,B0D1TVCZ1B,success,,3,0.333333,0.0,0.333333,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0D41179DF,success,,3,0.444444,100.00005,0.444444,0.666667,1e-06
day_pbf_3,M07,Second Degree Approximation,B0D6YW956F,success,,3,3.0,250.0,3.0,1.5,1.5
day_pbf_3,M07,Second Degree Approximation,B0D6Z39PJ9,success,,3,6.666666,-53.846146,6.666666,1.538461,-1.538461
day_pbf_3,M07,Second Degree Approximation,B0D7VK61PM,success,,3,2.0,-500.0001,2.0,6.000001,-6.000001
day_pbf_3,M07,Second Degree Approximation,B0D8HSZ3HG,success,,3,16.666666,272.41379,16.666666,1.724138,1.724138
day_pbf_3,M07,Second Degree Approximation,B0D8J44SK7,success,,3,0.0,0.0,0.0,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0DB26MDYC,success,,3,3.0,550.00005,3.0,4.5,4.5
day_pbf_3,M07,Second Degree Approximation,B0DC5Y2CFQ,success,,3,14.777778,106.666668,14.777778,0.591111,0.066667
day_pbf_3,M07,Second Degree Approximation,B0DC5YLJRS,success,,3,51.666667,422.916669,51.666667,3.229167,3.229167
day_pbf_3,M07,Second Degree Approximation,B0DCBZNM8W,success,,3,0.333333,150.0,0.333333,0.5,0.5
day_pbf_3,M07,Second Degree Approximation,B0DCP1XYK4,success,,3,2.666667,900.0,2.666667,8.0,8.0
day_pbf_3,M07,Second Degree Approximation,B0DCP2WVH3,success,,3,5.333333,277.777767,5.333333,1.777778,1.777778
day_pbf_3,M07,Second Degree Approximation,B0DCVTRSYL,success,,3,1.111111,100.00002,1.111111,0.666667,0.0
day_pbf_3,M07,Second Degree Approximation,B0DCZJKKYZ,success,,3,0.888889,100.00005,0.888889,1.333334,0.0
day_pbf_3,M07,Second Degree Approximation,B0DDXTK193,success,,3,17.0,-70.0,17.0,1.7,-1.7
day_pbf_3,M07,Second Degree Approximation,B0DHCDYQVV,success,,3,2.0,220.00002,2.0,1.2,1.2
day_pbf_3,M07,Second Degree Approximation,B0DHTTFSQF,success,,3,6.666667,600.0,6.666667,5.0,5.0
day_pbf_3,M07,Second Degree Approximation,B0DJMQ6FB4,success,,3,0.666667,0.0,0.666667,0.0,0.0
day_pbf_3,M07,Second Degree Approximation,B0DJMQX75K,success,,3,5.666666,199.999994,5.666666,1.0,1.0
day_pbf_3,M07,Second Degree Approximation,B0DK14LJ9K,success,,3,1.111111,139.99998,1.111111,0.666667,0.4
day_pbf_3,M07,Second Degree Approximation,B0DK15J8C9,success,,3,1.888889,57.142843,1.888889,0.809524,-0.428572
day_pbf_3,M07,Second Degree Approximation,B0DKG3TVMZ,success,,3,1.666666,349.99995,1.666666,2.5,2.5
day_pbf_3,M07,Second Degree Approximation,B0DLNMRGYD,success,,3,4.0,-300.0,4.0,4.0,-4.0
day_pbf_3,M07,Second Degree Approximation,B0DM8RK8CH,success,,3,0.333333,0.0,0.333333,0.0,0.0
